"","Time","Open","Low","Close","High","Volume","originalClose","Target_Close","Time_in_minutes","Open_lag1","High_lag1","Low_lag1","Close_lag1","Volume_lag1"
"1",2023-05-01 05:00:00,0.0800000000000409,0.180000000000007,0.210000000000036,0.390000000000043,3448,277.3,0.149999999999977,300,NA,NA,NA,NA,NA
"2",2023-05-01 06:00:00,0.0699999999999932,0.120000000000005,0.149999999999977,0.319999999999993,3793,277.45,0.199999999999989,360,0.0800000000000409,0.390000000000043,0.180000000000007,0.210000000000036,3448
"3",2023-05-01 07:00:00,0.20999999999998,1.14999999999998,0.199999999999989,0.599999999999966,53592,277.65,0.0800000000000409,420,0.0699999999999932,0.319999999999993,0.120000000000005,0.149999999999977,3793
"4",2023-05-01 08:00:00,0.170000000000016,0.0500000000000114,0.0800000000000409,0.300000000000011,118586,277.73,0.0699999999999932,480,0.20999999999998,0.599999999999966,1.14999999999998,0.199999999999989,53592
"5",2023-05-01 09:00:00,0.71999999999997,3.5,0.0699999999999932,3.67000000000002,7139371,277.8,3.28999999999996,540,0.170000000000016,0.300000000000011,0.0500000000000114,0.0800000000000409,118586
"6",2023-05-01 10:00:00,3.63000000000005,3.82999999999998,3.28999999999996,3.92000000000002,10899168,281.09,3.17140000000001,600,0.71999999999997,3.67000000000002,3.5,0.0699999999999932,7139371
"7",2023-05-01 11:00:00,4.07999999999998,0.470000000000027,3.17140000000001,0.0600000000000023,8424187,284.2614,1.58860000000004,660,3.63000000000005,3.92000000000002,3.82999999999998,3.28999999999996,10899168
"8",2023-05-01 12:00:00,0.0799999999999841,0.939999999999998,1.58860000000004,1.38719999999995,5723860,285.85,1.71999999999997,720,4.07999999999998,0.0600000000000023,0.470000000000027,3.17140000000001,8424187
"9",2023-05-01 13:00:00,1.31999999999999,1.59999999999997,1.71999999999997,1.5034,6840534,287.57,-0.0199999999999818,780,0.0799999999999841,1.38719999999995,0.939999999999998,1.58860000000004,5723860
"10",2023-05-01 14:00:00,1.56,1.24440000000004,-0.0199999999999818,0.101000000000056,7849572,287.55,0.680000000000007,840,1.31999999999999,1.5034,1.59999999999997,1.71999999999997,6840534
"11",2023-05-01 15:00:00,0.0900000000000318,-0.624400000000037,0.680000000000007,-0.291600000000017,7683013,288.23,0.379999999999995,900,1.56,0.101000000000056,1.24440000000004,-0.0199999999999818,7849572
"12",2023-05-01 16:00:00,-0.200000000000045,-0.45999999999998,0.379999999999995,-0.439999999999998,779445,288.61,-0.650000000000034,960,0.0900000000000318,-0.291600000000017,-0.624400000000037,0.680000000000007,7683013
"13",2023-05-01 17:00:00,-0.449999999999989,-0.5,-0.650000000000034,-0.410000000000025,275162,287.96,0.0900000000000318,1020,-0.200000000000045,-0.439999999999998,-0.45999999999998,0.379999999999995,779445
"14",2023-05-01 18:00:00,-0.610000000000014,-0.310000000000002,0.0900000000000318,0.199999999999989,35607,288.05,-0.449999999999989,1080,-0.449999999999989,-0.410000000000025,-0.5,-0.650000000000034,275162
"15",2023-05-01 19:00:00,0.390000000000043,-0.189999999999998,-0.449999999999989,-0.799999999999955,57387,287.6,0,1140,-0.610000000000014,0.199999999999989,-0.310000000000002,0.0900000000000318,35607
"16",2023-05-02 04:00:00,0.519999999999982,0.5,0,0.120000000000005,18608,287.6,0,240,0.390000000000043,-0.799999999999955,-0.189999999999998,-0.449999999999989,57387
"17",2023-05-02 05:00:00,-1.38999999999999,-0.980000000000018,0,0.17999999999995,10723,287.6,0.0699999999999932,300,0.519999999999982,0.120000000000005,0.5,0,18608
"18",2023-05-02 06:00:00,0.159999999999968,-0.0199999999999818,0.0699999999999932,0.0500000000000114,4747,287.67,-0.569999999999993,360,-1.38999999999999,0.17999999999995,-0.980000000000018,0,10723
"19",2023-05-02 07:00:00,0.230000000000018,0,-0.569999999999993,-0.45999999999998,67684,287.1,-0.75,420,0.159999999999968,0.0500000000000114,-0.0199999999999818,0.0699999999999932,4747
"20",2023-05-02 08:00:00,-0.649999999999977,1.00999999999999,-0.75,-0.989900000000034,242917,286.35,-1.95000000000005,480,0.230000000000018,-0.45999999999998,0,-0.569999999999993,67684
"21",2023-05-02 09:00:00,-0.770000000000039,-0.650100000000009,-1.95000000000005,-1.38009999999997,7032163,284.4,-2.66999999999996,540,-0.649999999999977,-0.989900000000034,1.00999999999999,-0.75,242917
"22",2023-05-02 10:00:00,-1.40999999999997,-2.24989999999997,-2.66999999999996,-3.16199999999998,8590995,281.73,0.0199999999999818,600,-0.770000000000039,-1.38009999999997,-0.650100000000009,-1.95000000000005,7032163
"23",2023-05-02 11:00:00,-3.22000000000003,-2.69,0.0199999999999818,0.451999999999998,5745143,281.75,-0.920000000000016,660,-1.40999999999997,-3.16199999999998,-2.24989999999997,-2.66999999999996,8590995
"24",2023-05-02 12:00:00,0.420000000000016,-0.319999999999993,-0.920000000000016,0.239999999999952,4040081,280.83,1.34010000000001,720,-3.22000000000003,0.451999999999998,-2.69,0.0199999999999818,5745143
"25",2023-05-02 13:00:00,0.309899999999971,1.28999999999996,1.34010000000001,1.30000000000001,3525665,282.1701,0.0448999999999842,780,0.420000000000016,0.239999999999952,-0.319999999999993,-0.920000000000016,4040081
"26",2023-05-02 14:00:00,1.27010000000001,-0.269999999999982,0.0448999999999842,-0.38009999999997,3130975,282.215,-1.19499999999999,840,0.309899999999971,1.30000000000001,1.28999999999996,1.34010000000001,3525665
"27",2023-05-02 15:00:00,-0.430000000000007,-0.269999999999982,-1.19499999999999,-1.4699,5164697,281.02,-2.76999999999998,900,1.27010000000001,-0.38009999999997,-0.269999999999982,0.0448999999999842,3130975
"28",2023-05-02 16:00:00,-1.44,0.0600000000000023,-2.76999999999998,-2.84000000000003,833963,278.25,-0.899999999999977,960,-0.430000000000007,-1.4699,-0.269999999999982,-1.19499999999999,5164697
"29",2023-05-02 17:00:00,-2.69999999999999,-4.16000000000003,-0.899999999999977,-0.810000000000002,207714,277.35,0.339999999999975,1020,-1.44,-2.84000000000003,0.0600000000000023,-2.76999999999998,833963
"30",2023-05-02 18:00:00,-0.939999999999998,-1.14999999999998,0.339999999999975,-0.349999999999966,84770,277.69,0.220000000000027,1080,-2.69999999999999,-0.810000000000002,-4.16000000000003,-0.899999999999977,207714
"31",2023-05-02 19:00:00,-0.339999999999975,0.379999999999995,0.220000000000027,0.42999999999995,54214,277.91,0.560000000000002,1140,-0.939999999999998,-0.349999999999966,-1.14999999999998,0.339999999999975,84770
"32",2023-05-03 04:00:00,1,0.889999999999986,0.560000000000002,0.740000000000009,16722,278.47,0.529999999999973,240,-0.339999999999975,0.42999999999995,0.379999999999995,0.220000000000027,54214
"33",2023-05-03 05:00:00,0.579999999999984,-0.170000000000016,0.529999999999973,-0.259999999999991,5466,279,-0.529999999999973,300,1,0.740000000000009,0.889999999999986,0.560000000000002,16722
"34",2023-05-03 06:00:00,-0.610000000000014,-0.629999999999995,-0.529999999999973,-0.310000000000002,13854,278.47,0.129999999999995,360,0.579999999999984,-0.259999999999991,-0.170000000000016,0.529999999999973,5466
"35",2023-05-03 07:00:00,-0.269999999999982,1.68000000000001,0.129999999999995,1.90000000000003,106762,278.6,-1.27000000000004,420,-0.610000000000014,-0.310000000000002,-0.629999999999995,-0.529999999999973,13854
"36",2023-05-03 08:00:00,0.0999999999999659,0.139999999999986,-1.27000000000004,-0.840000000000032,156018,277.33,-2.60999999999996,480,-0.269999999999982,1.90000000000003,1.68000000000001,0.129999999999995,106762
"37",2023-05-03 09:00:00,0.900000000000034,-0.199999999999989,-2.60999999999996,-2.99000000000001,6717707,274.72,1.94,540,0.0999999999999659,-0.840000000000032,0.139999999999986,-1.27000000000004,156018
"38",2023-05-03 10:00:00,-2.98000000000002,-0.350000000000023,1.94,2.26429999999999,7049249,276.66,0.399999999999977,600,0.900000000000034,-2.99000000000001,-0.199999999999989,-2.60999999999996,6717707
"39",2023-05-03 11:00:00,2.22000000000003,-1.15999999999997,0.399999999999977,-0.184299999999951,3560469,277.06,1.31,660,-2.98000000000002,2.26429999999999,-0.350000000000023,1.94,7049249
"40",2023-05-03 12:00:00,-0.180000000000007,0.15809999999999,1.31,0.439999999999998,2265053,278.37,-0.109899999999982,720,2.22000000000003,-0.184299999999951,-1.15999999999997,0.399999999999977,3560469
"41",2023-05-03 13:00:00,0.439999999999998,1.1019,-0.109899999999982,0.949999999999989,2351709,278.2601,0.639899999999955,780,-0.180000000000007,0.439999999999998,0.15809999999999,1.31,2265053
"42",2023-05-03 14:00:00,0.850099999999998,3.23000000000002,0.639899999999955,1.54500000000002,7290594,278.9,-1.07999999999998,840,0.439999999999998,0.949999999999989,1.1019,-0.109899999999982,2351709
"43",2023-05-03 15:00:00,1.7199,-0.75,-1.07999999999998,-3.77500000000003,7094361,277.82,-0.319999999999993,900,0.850099999999998,1.54500000000002,3.23000000000002,0.639899999999955,7290594
"44",2023-05-03 16:00:00,-3.87,-4.22000000000003,-0.319999999999993,-0.230000000000018,458390,277.5,-1.69999999999999,960,1.7199,-3.77500000000003,-0.75,-1.07999999999998,7094361
"45",2023-05-03 17:00:00,-0.259999999999991,-0.699999999999989,-1.69999999999999,-1.52999999999997,101784,275.8,-0.53000000000003,1020,-3.87,-0.230000000000018,-4.22000000000003,-0.319999999999993,458390
"46",2023-05-03 18:00:00,-1.26999999999998,-1.35000000000002,-0.53000000000003,0.170000000000016,68396,275.27,0.980000000000018,1080,-0.259999999999991,-1.52999999999997,-0.699999999999989,-1.69999999999999,101784
"47",2023-05-03 19:00:00,-0.0200000000000387,0.150000000000034,0.980000000000018,0.329999999999984,31194,276.25,1.69,1140,-1.26999999999998,0.170000000000016,-1.35000000000002,-0.53000000000003,68396
"48",2023-05-04 04:00:00,1.49000000000001,1.94999999999999,1.69,1.36000000000001,12746,277.94,-0.399999999999977,240,-0.0200000000000387,0.329999999999984,0.150000000000034,0.980000000000018,31194
"49",2023-05-04 05:00:00,0.45999999999998,-0.350000000000023,-0.399999999999977,-0.569999999999993,3737,277.54,-0.520000000000039,300,1.49000000000001,1.36000000000001,1.94999999999999,1.69,12746
"50",2023-05-04 06:00:00,-1.12,-0.949999999999989,-0.520000000000039,-0.400000000000034,5916,277.02,-0.490000000000009,360,0.45999999999998,-0.569999999999993,-0.350000000000023,-0.399999999999977,3737
"51",2023-05-04 07:00:00,-0.269999999999982,-0.0500000000000114,-0.490000000000009,0.259999999999991,24525,276.53,-0.117599999999982,420,-1.12,-0.400000000000034,-0.949999999999989,-0.520000000000039,5916
"52",2023-05-04 08:00:00,0.340000000000032,2.20000000000005,-0.117599999999982,-0.791099999999972,98726,276.4124,-1.60239999999999,480,-0.269999999999982,0.259999999999991,-0.0500000000000114,-0.490000000000009,24525
"53",2023-05-04 09:00:00,-0.850000000000023,-1.68010000000004,-1.60239999999999,0.691100000000006,4199977,274.81,-0.969899999999996,540,0.340000000000032,-0.791099999999972,2.20000000000005,-0.117599999999982,98726
"54",2023-05-04 10:00:00,0.779999999999973,0.670099999999991,-0.969899999999996,-1.80500000000001,6077426,273.8401,1.48989999999998,600,-0.850000000000023,0.691100000000006,-1.68010000000004,-1.60239999999999,4199977
"55",2023-05-04 11:00:00,-1.80999999999995,-1.41249999999997,1.48989999999998,1.13499999999999,2943131,275.33,-0.240000000000009,660,0.779999999999973,-1.80500000000001,0.670099999999991,-0.969899999999996,6077426
"56",2023-05-04 12:00:00,1.15499999999997,-0.00749999999999318,-0.240000000000009,0.490000000000009,2478924,275.09,-2.69,720,-1.80999999999995,1.13499999999999,-1.41249999999997,1.48989999999998,2943131
"57",2023-05-04 13:00:00,0.514999999999986,1.18000000000001,-2.69,-0.649999999999977,7803072,272.4,1.40000000000003,780,1.15499999999997,0.490000000000009,-0.00749999999999318,-0.240000000000009,2478924
"58",2023-05-04 14:00:00,-0.669999999999959,-1.75,1.40000000000003,-1.79000000000002,2993569,273.8,0.649999999999977,840,0.514999999999986,-0.649999999999977,1.18000000000001,-2.69,7803072
"59",2023-05-04 15:00:00,-1.83000000000004,-0.220000000000027,0.649999999999977,0.939999999999998,3479843,274.45,0.300000000000011,900,-0.669999999999959,-1.79000000000002,-1.75,1.40000000000003,2993569
"60",2023-05-04 16:00:00,0.980000000000018,-0.0799999999999841,0.300000000000011,-0.519999999999982,583847,274.75,0.25,960,-1.83000000000004,0.939999999999998,-0.220000000000027,0.649999999999977,3479843
"61",2023-05-04 17:00:00,-0.54000000000002,-0.680000000000007,0.25,0.25,170576,275,0.399999999999977,1020,0.980000000000018,-0.519999999999982,-0.0799999999999841,0.300000000000011,583847
"62",2023-05-04 18:00:00,0.350000000000023,0.129999999999995,0.399999999999977,0.399999999999977,15726,275.4,0.32000000000005,1080,-0.54000000000002,0.25,-0.680000000000007,0.25,170576
"63",2023-05-04 19:00:00,0.29000000000002,1.12,0.32000000000005,1.05000000000001,26479,275.72,0.139999999999986,1140,0.350000000000023,0.399999999999977,0.129999999999995,0.399999999999977,15726
"64",2023-05-05 04:00:00,0.779999999999973,-0.180000000000007,0.139999999999986,-0.170000000000016,6298,275.86,0.550000000000011,240,0.29000000000002,1.05000000000001,1.12,0.32000000000005,26479
"65",2023-05-05 05:00:00,0.240000000000009,0.100000000000023,0.550000000000011,0.0699999999999932,2937,276.41,-0.0200000000000387,300,0.779999999999973,-0.170000000000016,-0.180000000000007,0.139999999999986,6298
"66",2023-05-05 06:00:00,-0.350000000000023,0.20999999999998,-0.0200000000000387,0.300000000000011,3672,276.39,0.560000000000002,360,0.240000000000009,0.0699999999999932,0.100000000000023,0.550000000000011,2937
"67",2023-05-05 07:00:00,0.610000000000014,0.620000000000005,0.560000000000002,0,32598,276.95,-0.540999999999997,420,-0.350000000000023,0.300000000000011,0.20999999999998,-0.0200000000000387,3672
"68",2023-05-05 08:00:00,-0.100000000000023,0.777600000000007,-0.540999999999997,0.850000000000023,368224,276.409,0.90100000000001,480,0.610000000000014,0,0.620000000000005,0.560000000000002,32598
"69",2023-05-05 09:00:00,0.980000000000018,2.8424,0.90100000000001,3.02379999999999,5027146,277.31,3.14999999999998,540,-0.100000000000023,0.850000000000023,0.777600000000007,-0.540999999999997,368224
"70",2023-05-05 10:00:00,3.07999999999998,3.75,3.14999999999998,3.05619999999999,7517443,280.46,2.80000000000001,600,0.980000000000018,3.02379999999999,2.8424,0.90100000000001,5027146
"71",2023-05-05 11:00:00,2.97000000000003,-0.460000000000036,2.80000000000001,-0.199999999999989,4292955,283.26,-0.22890000000001,660,3.07999999999998,3.05619999999999,3.75,3.14999999999998,7517443
"72",2023-05-05 12:00:00,-0.129999999999995,-0.259999999999991,-0.22890000000001,0.409999999999968,2533159,283.0311,0.958900000000028,720,2.97000000000003,-0.199999999999989,-0.460000000000036,2.80000000000001,4292955
"73",2023-05-05 13:00:00,0.360000000000014,1.84000000000003,0.958900000000028,1.92000000000002,3728905,283.99,1.65999999999997,780,-0.129999999999995,0.409999999999968,-0.259999999999991,-0.22890000000001,2533159
"74",2023-05-05 14:00:00,1.91999999999996,1.38999999999999,1.65999999999997,1.16000000000003,3904621,285.65,0.580000000000041,840,0.360000000000014,1.92000000000002,1.84000000000003,0.958900000000028,3728905
"75",2023-05-05 15:00:00,1.12,0.0500000000000114,0.580000000000041,-0.440000000000055,5450162,286.23,-0.160000000000025,900,1.91999999999996,1.16000000000003,1.38999999999999,1.65999999999997,3904621
"76",2023-05-05 16:00:00,-0.399999999999977,-0.579999999999984,-0.160000000000025,-0.180099999999982,747320,286.07,0.45999999999998,960,1.12,-0.440000000000055,0.0500000000000114,0.580000000000041,5450162
"77",2023-05-05 17:00:00,-0.199999999999989,-0.270000000000039,0.45999999999998,-0.0459000000000174,23411,286.53,-0.21999999999997,1020,-0.399999999999977,-0.180099999999982,-0.579999999999984,-0.160000000000025,747320
"78",2023-05-05 18:00:00,-0.0500000000000114,-0.0999999999999659,-0.21999999999997,0.0158000000000129,18770,286.31,0.0500000000000114,1080,-0.199999999999989,-0.0459000000000174,-0.270000000000039,0.45999999999998,23411
"79",2023-05-05 19:00:00,-0.0300000000000296,0.0499999999999545,0.0500000000000114,-0.0498000000000047,27712,286.36,-0.560000000000002,1140,-0.0500000000000114,0.0158000000000129,-0.0999999999999659,-0.21999999999997,18770
"80",2023-05-08 04:00:00,0.480000000000018,0.350000000000023,-0.560000000000002,-0.71999999999997,11190,285.8,-0.5,240,-0.0300000000000296,-0.0498000000000047,0.0499999999999545,0.0500000000000114,27712
"81",2023-05-08 05:00:00,-1.20999999999998,-1.20999999999998,-0.5,-0.220000000000027,8571,285.3,0.170000000000016,300,0.480000000000018,-0.71999999999997,0.350000000000023,-0.560000000000002,11190
"82",2023-05-08 06:00:00,-0.29000000000002,-0.170000000000016,0.170000000000016,-0.0999999999999659,3740,285.47,0.0299999999999727,360,-1.20999999999998,-0.220000000000027,-1.20999999999998,-0.5,8571
"83",2023-05-08 07:00:00,0,0.600000000000023,0.0299999999999727,0.46999999999997,26605,285.5,-0.389999999999986,420,-0.29000000000002,-0.0999999999999659,-0.170000000000016,0.170000000000016,3740
"84",2023-05-08 08:00:00,0.399999999999977,0.279999999999973,-0.389999999999986,-0.699999999999989,128682,285.11,-1.61000000000001,480,0,0.46999999999997,0.600000000000023,0.0299999999999727,26605
"85",2023-05-08 09:00:00,-0.649999999999977,-0.370000000000005,-1.61000000000001,-0.480000000000018,4194264,283.5,0.230000000000018,540,0.399999999999977,-0.699999999999989,0.279999999999973,-0.389999999999986,128682
"86",2023-05-08 10:00:00,-0.449999999999989,0.840000000000032,0.230000000000018,1.75999999999999,5462086,283.73,2.67009999999999,600,-0.649999999999977,-0.480000000000018,-0.370000000000005,-1.61000000000001,4194264
"87",2023-05-08 11:00:00,1.73500000000001,2.38,2.67009999999999,2.72000000000003,5388047,286.4001,1.92989999999998,660,-0.449999999999989,1.75999999999999,0.840000000000032,0.230000000000018,5462086
"88",2023-05-08 12:00:00,2.71349999999995,0.499899999999968,1.92989999999998,0.477399999999989,3369872,288.33,0.480000000000018,720,1.73500000000001,2.72000000000003,2.38,2.67009999999999,5388047
"89",2023-05-08 13:00:00,0.511500000000012,0.732599999999991,0.480000000000018,0.142600000000016,3412646,288.81,-0.639999999999986,780,2.71349999999995,0.477399999999989,0.499899999999968,1.92989999999998,3369872
"90",2023-05-08 14:00:00,0.0799999999999841,1.40750000000003,-0.639999999999986,1.96469999999999,5144165,288.17,3.12,840,0.511500000000012,0.142600000000016,0.732599999999991,0.480000000000018,3412646
"91",2023-05-08 15:00:00,2,0.20999999999998,3.12,-0.294699999999978,5767540,291.29,-0.400000000000034,900,0.0799999999999841,1.96469999999999,1.40750000000003,-0.639999999999986,5144165
"92",2023-05-08 16:00:00,-0.329999999999984,-0.599999999999966,-0.400000000000034,-0.410000000000025,466733,290.89,0.230000000000018,960,2,-0.294699999999978,0.20999999999998,3.12,5767540
"93",2023-05-08 17:00:00,-0.389999999999986,-0.0900000000000318,0.230000000000018,0.0699999999999932,22170,291.12,-0.519999999999982,1020,-0.329999999999984,-0.410000000000025,-0.599999999999966,-0.400000000000034,466733
"94",2023-05-08 18:00:00,0.0299999999999727,-0.279999999999973,-0.519999999999982,-0.399999999999977,25542,290.6,0.0499999999999545,1080,-0.389999999999986,0.0699999999999932,-0.0900000000000318,0.230000000000018,22170
"95",2023-05-08 19:00:00,-0.299999999999955,-0.330000000000041,0.0499999999999545,0.0500000000000114,20775,290.65,-1.42999999999995,1140,0.0299999999999727,-0.399999999999977,-0.279999999999973,-0.519999999999982,25542
"96",2023-05-09 04:00:00,-0.850000000000023,-0.399999999999977,-1.42999999999995,-1.43000000000001,12873,289.22,-0.180000000000007,240,-0.299999999999955,0.0500000000000114,-0.330000000000041,0.0499999999999545,20775
"97",2023-05-09 05:00:00,-0.769999999999982,-1.19,-0.180000000000007,-0.379999999999995,3337,289.04,0.089999999999975,300,-0.850000000000023,-1.43000000000001,-0.399999999999977,-1.42999999999995,12873
"98",2023-05-09 06:00:00,0.120000000000005,0.110000000000014,0.089999999999975,0.259999999999991,2764,289.13,0.0199999999999818,360,-0.769999999999982,-0.379999999999995,-1.19,-0.180000000000007,3337
"99",2023-05-09 07:00:00,0.120000000000005,0.0699999999999932,0.0199999999999818,0.110000000000014,54652,289.15,-0.919999999999959,420,0.120000000000005,0.259999999999991,0.110000000000014,0.089999999999975,2764
"100",2023-05-09 08:00:00,1.42999999999995,1.40999999999997,-0.919999999999959,-0.410000000000025,229984,288.23,-2.56,480,0.120000000000005,0.110000000000014,0.0699999999999932,0.0199999999999818,54652
"101",2023-05-09 09:00:00,-1.89999999999998,-1.16999999999996,-2.56,-1.86000000000001,5468918,285.67,-0.710000000000036,540,1.42999999999995,-0.410000000000025,1.40999999999997,-0.919999999999959,229984
"102",2023-05-09 10:00:00,-1.81999999999999,-2.11000000000001,-0.710000000000036,-1.19,5859063,284.96,-0.289999999999964,600,-1.89999999999998,-1.86000000000001,-1.16999999999996,-2.56,5468918
"103",2023-05-09 11:00:00,-1.25990000000002,-1.17000000000002,-0.289999999999964,-0.990000000000009,3469122,284.67,-0.170000000000016,660,-1.81999999999999,-1.19,-2.11000000000001,-0.710000000000036,5859063
"104",2023-05-09 12:00:00,-0.990099999999984,0.459900000000005,-0.170000000000016,1.36270000000002,3386275,284.5,1.12,720,-1.25990000000002,-0.990000000000009,-1.17000000000002,-0.289999999999964,3469122
"105",2023-05-09 13:00:00,1.40999999999997,-0.0520000000000209,1.12,0.507299999999987,2318126,285.62,0.889999999999986,780,-0.990099999999984,1.36270000000002,0.459900000000005,-0.170000000000016,3386275
